"Ensembl","gene","bp","mu_syn","mu_mis","mu_lof","n_syn","n_mis","n_lof","exp_syn","exp_mis","exp_lof","syn_z","mis_z","lof_z","pLI","pRec","pNull"
"ENSG00000176871","WSB2",1215,6.59567083818e-06,1.3039007802e-05,1.03559054673e-06,83,94,3,76.3101447294,147.96389208,14.5392737295,-0.474761355505108,2.16991096731394,2.99775970388219,0.503215469280486,0.495921571428144,0.000862959291370234
"ENSG00000187109","NAP1L1",1176,3.52936456381e-06,9.83653507229e-06,1.20997099282e-06,35,82,1,45.1973169713,115.915059301,19.2918497243,0.94032758049503,1.54077616554719,4.12534661376507,0.993880985311057,0.00611883684841006,1.77840533190357e-07
"ENSG00000009709","PAX7",1563,1.08857741619e-05,2.20644700347e-05,1.21975023812e-06,113,181,3,118.621615025,235.230975626,15.9235278529,0.319983433311193,1.72948500382309,3.20812399733463,0.629829299867052,0.369864651997233,0.000306048135715208
"ENSG00000172878","METAP1D",1008,4.62773659583e-06,1.01236253764e-05,7.88582648489e-07,32,109,10,50.0162050371,105.990754914,12.0260091718,1.57927413416303,-0.142966218463684,0.578722419202835,1.55557888019336e-06,0.404676324182735,0.595322120238384
"ENSG00000167325","RRM1",2379,7.87886426321e-06,2.12582018174e-05,2.42184095011e-06,99,120,0,93.8175311123,240.825847402,33.8057476441,-0.331699092235328,3.80824288600877,5.75950262571473,0.999994803572266,5.19642770538439e-06,2.88252150802573e-14
"ENSG00000005243","COPZ2",627,4.02578019226e-06,8.01715462985e-06,7.42723568887e-07,15,60,5,25.8546777318,49.7912980158,7.21463353496,1.32341753802434,-0.707636461959127,0.816741127922079,0.0017094888551626,0.705700239623912,0.292590271520925
"ENSG00000174100",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000135441","BLOC1S1",462,2.11155715631e-06,5.5329584439e-06,4.97801788245e-07,26,67,2,22.0682208371,54.8413632149,6.62690915433,-0.518865767909509,-0.803058760328853,1.78043109480632,0.205801576114329,0.751781327662837,0.042417096222835
"ENSG00000116337","AMPD2",2640,1.53976516273e-05,3.59926396525e-05,2.00096076652e-06,160,232,9,168.658359919,382.028893023,28.2449770621,0.413316836647306,3.75442348283383,3.58704163776298,0.0085424965783861,0.991346093086706,0.000111410334907348
"ENSG00000147724","FAM135B",4221,1.75256841076e-05,3.97447738067e-05,3.03765187902e-06,225,450,1,205.485275956,456.092257381,41.8839698792,-0.843958163135934,0.139531215921884,6.25775935979689,0.999998682401374,1.31759862595743e-06,2.06204447169464e-16
"ENSG00000109906","ZBTB16",2022,1.19904256144e-05,2.42683709046e-05,1.19903290333e-06,130,144,1,138.368594,277.4802849,16.09987145,0.441045611049551,3.91938166602356,3.72779207947375,0.980087305825708,0.0199094816777126,3.21249657982963e-06
"ENSG00000131477","RAMP2",528,2.75480568644e-06,6.03268349019e-06,4.79532344897e-07,15,42,4,19.8011650212,42.8443894999,5.25550542065,0.668884503806537,0.0630975596266442,0.54250159854135,0.00389299156111896,0.64277663097747,0.353330377461411
"ENSG00000111321","LTBR",1308,7.32888448362e-06,1.44499796776e-05,9.21614772247e-07,66,109,3,81.7764535013,159.604768851,13.7393904419,1.08154502675898,1.95922916274299,2.87002436311109,0.428683150276069,0.569793357010272,0.00152349271365942
"ENSG00000164172","MOCS2",567,2.32736462981e-06,4.62988304831e-06,3.97674521145e-07,25,72,3,27.4340849647,52.544996209,6.38202719217,0.288097266222661,-1.31274991471945,1.32613400764725,0.0404518496138402,0.842456407227278,0.117091743158882
"ENSG00000162551","ALPL",1575,1.06833385886e-05,1.96649975415e-05,1.25496155023e-06,111,171,8,122.65683767,221.341248258,18.3781967568,0.652503855263446,1.65504177622567,2.39806052665117,0.00110649599056032,0.988603965313191,0.0102895386962491
"ENSG00000130414","NDUFA10",1068,5.58189675812e-06,1.23176850793e-05,1.01754952049e-06,47,121,7,52.5240160763,118.958834713,14.6420091628,0.47252600756965,-0.0915384875652479,1.97832157161077,0.00138793990464123,0.964065844321483,0.0345462157738758
"ENSG00000144852","NR1I2",1422,6.47243139336e-06,1.64465439624e-05,9.07671051663e-07,92,195,8,72.0155090371,175.402124637,13.0558686289,-1.45992157600588,-0.723783318430078,1.38606187179804,0.000129416843964785,0.846347083052094,0.153523500103941
"ENSG00000106089","STX1A",867,5.60654473237e-06,1.24759144122e-05,8.96493511415e-07,47,62,1,62.2263496837,131.982806215,11.8874664127,1.19662514128211,2.97953931736613,3.12803697354337,0.910475757164848,0.0893857421888233,0.000138500646328376
"ENSG00000140632","GLYR1",1662,8.83248108819e-06,1.86968132559e-05,1.73002367873e-06,135,149,0,101.383215208,208.542876107,25.3606598837,-2.06977345396616,2.01673442133718,4.98849990999431,0.999877719491225,0.00012228044553991,6.32346940432907e-11
"ENSG00000160949","TONSL",4137,2.53892309071e-05,5.39487149038e-05,3.45094778032e-06,222,494,14,229.327322079,477.421889262,37.0388057142,0.299961533757105,-0.371107773096673,3.74991239792641,6.06324987077416e-05,0.999892390451107,4.69770501848968e-05
"ENSG00000188488","SERPINA5",1221,5.75749543683e-06,1.23777278917e-05,4.88499629098e-07,86,197,3,65.8246351852,139.326470747,7.0235019411,-1.54161707398436,-2.38987876189838,1.50389340829825,0.0526385833218062,0.862424292560443,0.0849371241177506
"ENSG00000101276","SLC52A3",1410,9.25774695863e-06,1.69511404154e-05,5.77076959183e-07,90,143,5,91.4803984459,168.286082882,7.11970817778,0.095954312800742,0.953397911731451,0.786927438319046,0.00162509373291456,0.695105565153673,0.303269341113412
"ENSG00000102349","KLF8",1080,3.36047476111e-06,1.05269968817e-05,5.33720847712e-07,27,79,3,24.7981092207,72.0949599694,5.53253736463,-0.274116916187552,-0.397768328424504,1.06655511455589,0.027862422377185,0.797273401807128,0.174864175815687
"ENSG00000015153","YAF2",615,2.75020895988e-06,6.19746893217e-06,5.64976763421e-07,19,25,0,21.6014922489,50.3379432341,5.80611454166,0.347000257791717,1.74678721813339,2.38689057524286,0.842513636178487,0.154581068824892,0.00290529499662176
"ENSG00000023909","GCLM",825,3.52344888171e-06,7.82545556816e-06,6.42161190463e-07,30,52,2,31.0404357037,67.9247286081,9.20942932566,0.115771746385333,0.945093104514456,2.35328339716147,0.414918212155138,0.576947854949899,0.00813393289496279
"ENSG00000215692",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000088992","TESC",645,4.52536342334e-06,9.21192316088e-06,7.08055503541e-07,34,51,1,31.5616959074,69.6246098438,7.88306752686,-0.269064479200106,1.09174759242837,2.42842173152809,0.692139730962892,0.303817427951244,0.00404284108586397
"ENSG00000138696","BMPR1B",1599,4.97824697559e-06,1.41656146015e-05,1.37157901816e-06,69,172,1,57.104514347,153.677346827,18.4723204032,-0.975880426137968,-0.72293796388516,4.02698128510537,0.991704371391891,0.00829525422259072,3.74385517917684e-07
"ENSG00000127663","KDM4B",3291,2.71321828612e-05,5.05852899165e-05,2.55272977343e-06,262,309,1,260.820309255,475.895013393,31.4498265059,-0.0452845786826652,3.74200358706376,5.37855191550173,0.999934757141383,6.52428558467669e-05,2.76986412413416e-12
"ENSG00000184221","OLIG1",816,1.04178540608e-05,1.63284753285e-05,2.37875428896e-07,18,17,1,50.3679253803256,78.8433727098214,1.32420641538696,2.82740022507028,3.40664624405836,0.279083042981993,0.119038216281687,0.607345449616053,0.273616334102259
"ENSG00000182985","CADM1",1329,8.11610015206e-06,1.54250074335e-05,1.02906459672e-06,76,99,0,83.5686539117,160.125381679,15.1146439504,0.513270365354075,2.36269725833495,3.85113370340488,0.99438640410443,0.00561288415660614,7.11738963443634e-07
"ENSG00000144231","POLR2D",429,1.96729757778e-06,4.92521794616e-06,3.65190773403e-07,17,29,1,20.4684051679,52.0342396972,5.49362709508,0.47526719324871,1.56187272415798,1.89914061919307,0.470737784692657,0.505016466932955,0.0242457483743878
"ENSG00000173581","CCDC106",843,5.90017599766e-06,1.31372970132e-05,5.10028108394e-07,64,86,4,65.4935511999,142.0358251,7.28532997557,0.114411567129516,2.29976326322158,1.20571326374121,0.010803208229833,0.834896814723538,0.154299977046629
"ENSG00000198300","PEG3",4767,1.86000487236e-05,4.68837074821e-05,2.71313582851e-06,219,636,11,212.589968405,530.760861598,33.0378230767,-0.27254364914088,-2.23431331229559,3.79797974321531,0.00190815720491937,0.998051947441998,3.98953530829218e-05
"ENSG00000166451","CENPN",1062,3.96989143435e-06,9.22211944488e-06,1.25251885884e-06,66,148,10,47.0853784777,104.845518319,17.8281972826,-1.70885042273873,-2.06142552014291,1.83652868904089,3.16047315352104e-05,0.938730367604948,0.0612380276635168
"ENSG00000170854",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000172009","THOP1",2070,1.64509135757e-05,3.12210786989e-05,1.36334960883e-06,173,276,6,160.334209106,301.815294648,17.7703967658,-0.620110487817162,0.726813483422457,2.76587301497117,0.0234920934710946,0.973497541476196,0.00301036505270917
"ENSG00000122870","BICC1",2925,1.20385373667e-05,2.80485761828e-05,2.62686863632e-06,124,295,8,137.036319823,311.539565364,37.3147352684,0.690376571612114,0.458336914330071,4.75374115540461,0.571303026474837,0.428696802437991,1.71087171028843e-07
"ENSG00000013725","CD6",2007,1.43597075319e-05,2.63575794088e-05,1.54204331199e-06,100,152,7,113.097179538,209.315224583,17.601585405,0.763487665092659,1.93769719933804,2.50313706480708,0.00430465847629855,0.988467060175931,0.00722828134777063
"ENSG00000127124","HIVEP3",7221,3.71731792332e-05,7.82326556032e-05,3.8029266425e-06,422,852,12,417.403000184,875.524873765,44.9633765042,-0.139490996464168,0.38887498414235,4.86958441436173,0.0308106016636644,0.969189259863282,1.38473053519261e-07
"ENSG00000127528","KLF2",1068,1.50825737464e-05,2.38424122636e-05,6.36647410492e-07,26,18,0,56.8365678068,97.7625132667,4.2086390474,2.53572168851259,3.94574564697056,2.03217231509137,0.741705189487728,0.247333223117687,0.0109615873945853
"ENSG00000073008","PVR",1254,7.96122686105e-06,1.59661247058e-05,1.09780680523e-06,63,130,11,78.2669636357,159.024631218,13.5688257262,1.06982521311937,1.12577227160157,0.690801407654993,5.51101308161619e-07,0.418836433455441,0.581163015443251
"ENSG00000099797","TECR",927,5.81899726279e-06,1.20866583704e-05,1.12603781577e-06,57,57,3,68.3246943217,134.822850309,17.5466929135,0.849350446226763,3.27824974783479,3.43998322296772,0.75750138958229,0.242414711260574,8.3899157136002e-05
"ENSG00000145476","CYP4V2",1578,7.359078209e-06,1.73893617458e-05,1.31437539095e-06,60,211,9,77.6244143893,184.745675592,18.256454731,1.24012335817587,-0.94477789442984,2.14598245589804,0.000200713189191236,0.97636788578564,0.0234314010251689
"ENSG00000159131","GART",3033,1.02928145995e-05,2.53214618095e-05,2.2149221852e-06,136,319,9,125.099905852,294.894069725,33.7407478154,-0.604159293320258,-0.686604699901567,4.21915239376772,0.0630561344999445,0.936938361115377,5.50438467845889e-06
"ENSG00000075429","CACNG5",828,4.7427736345e-06,1.00788756625e-05,4.38783227333e-07,60,109,3,55.832103,116.291236,7.0669872,-0.34579985177937,0.330705958987762,1.51546291959907,0.0535604442272795,0.863371714690779,0.0830678410819414
"ENSG00000121897","LIAS",1119,3.77697676813e-06,1.0953291892e-05,1.06110903227e-06,49,98,5,45.7090161783,124.393744753,16.0378390926,-0.301768417627091,1.15749075035385,2.73024007767851,0.0614137585139882,0.935191347764876,0.00339489372113551
"ENSG00000175550","DRAP1",618,5.00207753335e-06,8.64154725252e-06,4.61969949584e-07,50,59,2,48.392465543,81.9037748248,6.7692881134,-0.143258250309473,1.23785986634371,1.81581558642129,0.215306249804435,0.745715912806949,0.0389778373886165
"ENSG00000114126","TFDP2",1341,4.9797677255e-06,1.16119394385e-05,1.46606522844e-06,58,111,2,57.3085631685,127.288181828,19.8962673065,-0.0566231741655814,0.706147670833017,3.97435216210873,0.975087598074196,0.0249112715656236,1.13036018013852e-06
"ENSG00000111364","DDX55",1803,7.9466418766e-06,1.83605125951e-05,1.48567708315e-06,77,202,12,89.6385107644,204.570809549,22.1188517585,0.827557294958386,0.0879149957808187,2.13127561530818,6.00815721436613e-06,0.970504582467271,0.0294894093755151
"ENSG00000132300","PTCD3",2070,7.14614973889e-06,1.85092703168e-05,2.26425868453e-06,104,254,16,89.1035778677,215.161570552,34.9509721337,-0.97832635623385,-1.29507647838763,3.17534996600111,1.02555530600256e-06,0.999326935296503,0.000672039148191502
"ENSG00000153201","RANBP2",9675,3.15235110364e-05,7.90487138265e-05,6.51080088297e-06,267,672,6,360.074534412,886.690678649,82.06675819,3.04077303499828,3.5264978171527,8.31765639749582,0.999999998507193,1.49280670948305e-09,4.67023637848024e-27
"ENSG00000105647","PIK3R2",2187,1.89745707363e-05,3.64054546901e-05,1.8026081276e-06,108,178,3,142.117135105,281.918201088,21.8397358277,1.77418299258925,3.02723764996529,3.99338174475077,0.939626884464957,0.0603710319062914,2.08362875153338e-06
"ENSG00000198888",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000166478","ZNF143",1917,7.7812200465e-06,1.76901287793e-05,1.44661677813e-06,102,151,7,90.9251283785,198.913708546,21.9896815606,-0.720022552860268,1.6616663438547,3.16645005384447,0.0219669962784504,0.977355751112847,0.000677252608702427
"ENSG00000171916","LGALS9C",1071,5.90158156897e-06,1.29655737629e-05,1.03992659708e-06,13,21,1,57.2922221687,120.828499858,13.0463191785,3.62768096541236,4.44207931720291,3.30369598711901,0.940115540676897,0.0598347001100741,4.9759213028552e-05
"ENSG00000166289","PLEKHF1",840,7.5309562329e-06,1.51084874571e-05,4.27479030283e-07,41,100,2,74.9829857177087,150.060971302773,4.60193842780303,2.43293049807255,1.9988587497635,1.20147918720069,0.0990669966135396,0.771755985096265,0.129177018290195
"ENSG00000186132","C2orf76",381,1.41555630829e-06,3.54901655065e-06,2.98137686116e-07,17,47,4,16.9036868201,39.9976723884,4.98326833991,-0.0145221219663535,-0.54155388822901,0.436319538021589,0.00333205633699219,0.609126325636586,0.387541618026422
"ENSG00000046604","DSG2",3357,1.30475973443e-05,3.00999057542e-05,1.85058766103e-06,145,380,10,147.390034085,335.128263791,26.1199817629,0.122043128501157,-1.19890133703237,3.12440839863169,0.000747066619496092,0.998494272026896,0.000758661353607778
"ENSG00000101134","DOK5",921,4.35873890818e-06,1.09188274953e-05,1.04318155181e-06,50,99,5,52.3928580341,126.150520798,15.1022333634,0.204941888186756,1.18236015806074,2.5750550142452,0.0439811915489279,0.950317261899106,0.00570154655196666
"ENSG00000139131","YARS2",1434,8.26197131749e-06,1.77761798165e-05,1.42795752664e-06,76,148,11,95.705339,203.5032719,18.27453917,1.24872064610284,1.90304720649932,1.68566764166036,6.88418442329642e-06,0.900190974411224,0.0998021414043525
"ENSG00000159763","PIP",441,1.69274700485e-06,4.58051738086e-06,3.90076047551e-07,23,61,4,20.086379594,51.2337560749,5.8954353929,-0.403024570036688,-0.667368507964402,0.773287054298815,0.0055055964537849,0.715549428855712,0.278944974690503
"ENSG00000138675","FGF5",807,3.59990614682e-06,8.63031355887e-06,5.86128506959e-07,55,110,7,41.7356726798,98.2359483688,7.70315206832,-1.27286124943609,-0.58054788506245,0.250960115985031,4.31893230685642e-05,0.401942731133061,0.598014079543871
"ENSG00000166998",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000082146","STRADB",1257,3.92282987308e-06,1.00179845478e-05,1.05002348713e-06,37,76,3,48.6577596408,117.06946236,16.3910498494,1.03606858511641,1.85658115427498,3.27643030486349,0.669632058274396,0.330155406143035,0.000212535582569408
"ENSG00000198521",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000206208",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000197386","HTT",9429,4.72201276273e-05,9.80361117421e-05,8.09949431124e-06,506,884,10,508.634941591,1049.10812384,110.024705061,0.0724286744888335,2.49329965209174,9.4460852652735,0.999999999968547,3.14533008702999e-11,6.46298559033531e-34
"ENSG00000084734","GCKR",1878,7.67138353952e-06,1.84553740799e-05,1.93194470018e-06,105,252,26,94.5103462349,215.974179869,29.6262954687,-0.668914668387662,-1.19902754510773,0.659954833351991,3.58392509874806e-16,0.0371435948178218,0.962856405182178
"ENSG00000128394","APOBEC3F",1122,5.49654959347e-06,1.24547585631e-05,1.25200744478e-06,60,114,6,63.9660263842,140.689815353,16.3621356407,0.307419036298402,1.10060240638745,2.53757541177476,0.0139601925830727,0.979586884378321,0.0064529230386064
"ENSG00000114423","CBLB",2949,1.04695804085e-05,2.78559776482e-05,2.76448421987e-06,124,293,7,124.154313946,318.164367339,38.4274201681,0.00858488483376538,0.690044752293079,5.02201261399603,0.913125166981959,0.0868748241863056,8.83173556005148e-09
"ENSG00000169738","DCXR",735,5.44646351196e-06,1.09099936749e-05,7.61412492179e-07,36,80,8,49.573567255,98.2257184727,10.518884037,1.1951391085562,0.899473880034094,0.769330678958763,3.46544861989814e-05,0.585315151241433,0.414650194272368
"ENSG00000110066",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000155962","CLIC2",744,2.50921891127e-06,6.63740650004e-06,4.57104360493e-07,24,35,1,21.5918250563,53.5436264675,5.72078485335,-0.321286054059213,1.23953070588377,1.95513203207563,0.493262623526124,0.486080648463231,0.0206567280106446
"ENSG00000157911","PEX10",1041,7.6965350073e-06,1.56968098931e-05,9.60689176679e-07,72,153,5,67.6508646914,139.802274741,11.2771922665,-0.327805458474842,-0.545955855900846,1.85163176900673,0.010463632475946,0.945302377621403,0.0442339899026509
"ENSG00000169184",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000134769","DTNA",2175,8.80323508751e-06,2.17445223073e-05,2.16191618715e-06,91,196,5,97.9827082947,232.569340653,29.9004510894,0.437319380200476,1.17288900223286,4.51084650527207,0.921398185265569,0.0786016478666321,1.66867799264866e-07
"ENSG00000143375","CGN",3612,1.43566727568e-05,4.23494596927e-05,4.51276310098e-06,162,474,42,163.414496082,465.303854811,56.4631337426,0.0685973032543638,-0.197184453536149,1.90664401771683,1.82319246593754e-22,0.237908153615225,0.762091846384775
"ENSG00000137812",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145934","TENM2",8325,4.45639533217e-05,9.83924303291e-05,5.50176841234e-06,449,724,7,428.456052091,936.458218992,58.6762802102,-0.615289061351279,3.39582846285011,6.68266433464651,0.999951089930002,4.89100699978902e-05,9.42300647064587e-17
"ENSG00000101311","FERMT1",2034,8.75276301266e-06,1.914668166e-05,1.77953739641e-06,95,197,14,102.636021483,218.068653661,25.3830200675,0.467267446175147,0.697842731165262,2.238079596606,7.56849863577804e-07,0.976026841773364,0.0239724013767728
"ENSG00000140474","ULK3",1419,8.02225397731e-06,1.8640931852e-05,1.62206383097e-06,64,127,6,61.9349289858,143.504540429,16.8811990671,-0.162673351459308,0.673885435677393,2.62340174311706,0.0169271585091179,0.978196594411786,0.00487624707909637
"ENSG00000196353","CPNE4",1674,6.82377514065e-06,1.57774441049e-05,1.44888717518e-06,98,122,4,82.3891139347,182.301612139,22.2187186901,-1.0662087267617,2.18448982875234,3.82867044178676,0.775139285096664,0.224847040354468,1.36745488681503e-05
